Reaction_Time,Accuracy,Matches_Played,Win_Rate,Avg_Damage,Team_Communication,Tilt_Rate,Tournament_Experience,Game_Type,Region,Playstyle,Contract_Signed
323,72,778,80.38228993514613,874,3,0.2692758828325742,6,FPS,NA,Defensive,0
241,70,798,86.22183173114264,347,7,0.36893992881018367,3,BattleRoyale,Europe,Balanced,0
185,91,1163,41.67360430772,663,6,0.876569676213815,8,FPS,Europe,Balanced,1
346,67,277,44.167766596297696,907,7,0.39332932136672716,3,MOBA,Asia,Aggressive,0
311,74,921,43.383939981536884,604,7,0.22435433620262124,8,BattleRoyale,Europe,Aggressive,0
201,69,876,43.47130499809351,424,9,0.39847662986086907,10,MOBA,Europe,Aggressive,1
253,79,744,57.466737260489,452,5,0.8553318223503474,10,MOBA,Asia,Balanced,0
231,99,764,94.67633685889268,569,4,0.984207605673804,10,MOBA,Asia,Aggressive,1
307,90,614,74.02747664329397,397,9,0.7374012427540695,10,BattleRoyale,Europe,Balanced,1
286,91,837,52.101417723069275,562,6,0.3667237653953378,8,MOBA,Europe,Aggressive,1
215,62,151,92.4002118467075,653,6,0.7034282790330215,6,BattleRoyale,Asia,Balanced,1
170,73,597,66.55179859631185,755,9,0.7833478024974555,2,BattleRoyale,Europe,Aggressive,1
262,94,65,32.52067667301103,354,3,0.3323689872118414,2,BattleRoyale,NA,Aggressive,0
240,84,248,34.7717186732294,777,7,0.5502743739666449,2,MOBA,NA,Balanced,0
329,90,875,66.01128986156718,670,4,0.31033140571774886,3,BattleRoyale,NA,Aggressive,0
334,90,1167,42.62489460246596,987,8,0.7992247128142078,5,FPS,Asia,Aggressive,0
264,72,162,47.49303671609644,944,9,0.0026904735600928875,2,MOBA,Europe,Aggressive,0
232,56,83,54.224985792316566,705,6,0.03466010732634561,4,FPS,Europe,Aggressive,0
125,78,284,68.77359323457125,848,8,0.9105558894960932,0,MOBA,NA,Defensive,0
233,71,779,90.52677669766736,398,5,0.3412087928366,10,BattleRoyale,NA,Aggressive,1
287,52,734,35.73077169727434,534,3,0.5050773252151972,6,BattleRoyale,Asia,Aggressive,0
244,68,508,89.99770763922564,376,7,0.17883877971068096,4,FPS,Asia,Balanced,1
204,54,1047,57.964015216247645,406,5,0.21909767634767718,1,BattleRoyale,Asia,Balanced,0
244,73,161,50.20458280362746,624,2,0.23318361829809697,1,FPS,Asia,Aggressive,0
250,58,1081,48.76118717232068,1133,9,0.7453562616663654,11,BattleRoyale,Europe,Balanced,1
142,63,220,53.18738788497008,323,4,0.9320825520312237,2,MOBA,Europe,Balanced,0
252,79,1075,57.31924472917686,226,6,0.9370734387288933,10,FPS,Asia,Defensive,1
345,76,1057,55.76163306389357,715,3,0.9340803550164666,8,FPS,Asia,Aggressive,0
223,64,480,85.03103932357465,220,8,0.3753600400928603,8,FPS,Asia,Balanced,1
171,94,547,52.03688917494077,996,6,0.5214174119074751,3,BattleRoyale,Asia,Aggressive,1
216,87,231,45.58114359053376,528,9,0.4507061738872852,7,FPS,Europe,Balanced,1
336,88,839,90.56751691528427,1104,4,0.5557812703722276,9,MOBA,NA,Balanced,0
297,77,171,80.60852208840055,1057,1,0.19472842516790045,11,MOBA,NA,Balanced,1
174,68,626,31.838412699376747,1166,6,0.3675541972493509,2,FPS,Europe,Defensive,0
258,58,661,66.11113005529893,832,1,0.039220682143638275,6,FPS,Europe,Defensive,0
136,95,140,70.73413242074162,489,8,0.27303408498378,11,FPS,NA,Defensive,1
289,62,515,39.62723445835569,976,6,0.6944521124551252,1,BattleRoyale,NA,Aggressive,0
344,68,310,51.633113117539665,335,1,0.5887850316669995,6,FPS,NA,Aggressive,0
239,95,298,41.755353604534555,1028,5,0.062117633840751196,11,BattleRoyale,Europe,Aggressive,1
235,53,344,35.54507206707814,347,1,0.8362117301049714,3,BattleRoyale,Asia,Aggressive,0
163,69,1180,63.300907014053294,684,5,0.2661056982163138,3,FPS,Asia,Defensive,1
306,65,1126,34.777896822638354,1071,2,0.11040994173110574,5,FPS,Europe,Balanced,0
267,67,312,59.96309283535674,1145,3,0.30690674320170264,1,MOBA,NA,Aggressive,0
138,50,953,61.083518998236286,677,6,0.7304604620140099,6,FPS,Europe,Defensive,1
292,97,1002,68.79372992184193,632,9,0.9362813860736273,2,MOBA,Asia,Balanced,0
330,81,601,85.55153295286115,752,4,0.6899557175584996,0,FPS,NA,Balanced,0
305,57,793,31.729905250600194,314,7,0.2200123166007344,0,BattleRoyale,Asia,Balanced,0
120,73,461,41.58551340665262,485,4,0.5079821516426567,3,BattleRoyale,Asia,Defensive,0
132,96,532,73.40441782662533,902,2,0.5488479899075366,5,FPS,Asia,Balanced,1
165,76,84,57.81055889298128,904,9,0.6398866241053771,5,FPS,Asia,Aggressive,1
141,91,676,41.682948764275714,656,8,0.07155827488765742,10,MOBA,Europe,Balanced,1
136,79,877,42.33253199722849,550,7,0.578438583141958,5,FPS,Asia,Aggressive,1
294,93,1097,42.18269743668225,912,6,0.11296154192572316,7,MOBA,Europe,Balanced,0
339,88,75,89.84909710566792,1171,6,0.27688344086144556,6,BattleRoyale,NA,Balanced,1
308,85,884,54.7552672701496,963,3,0.09225558611146734,4,BattleRoyale,NA,Aggressive,0
330,58,589,67.42342486386872,816,1,0.03790357163893476,6,FPS,Europe,Balanced,0
135,60,653,67.14716837609376,237,1,0.4719605553111992,5,FPS,Asia,Defensive,0
226,69,389,79.08262016101204,384,7,0.2767687098217473,8,BattleRoyale,Asia,Balanced,1
340,52,876,61.32685270174187,609,2,0.4428135593150393,2,MOBA,NA,Aggressive,0
267,95,1041,55.09130589123514,213,4,0.5836579375634212,11,MOBA,Asia,Aggressive,0
322,68,882,76.38181823819662,492,7,0.15454376100836065,11,MOBA,Europe,Defensive,1
292,72,241,51.12734860478466,278,2,0.2139934818681517,7,BattleRoyale,NA,Balanced,0
209,94,474,36.3813717689161,382,6,0.7475139080860507,9,FPS,NA,Defensive,1
184,99,282,94.83814553167569,282,5,0.5117996463414413,2,FPS,Europe,Aggressive,0
208,82,582,90.64145290146871,892,9,0.14950307331642487,5,FPS,Europe,Defensive,1
152,81,902,59.69179520076996,641,4,0.8616210822852746,5,MOBA,Europe,Defensive,1
159,86,487,76.97958716901205,1057,5,0.7611304990264479,9,MOBA,Asia,Aggressive,1
296,73,643,83.11251797370173,919,7,0.9000290405030097,1,FPS,NA,Defensive,0
326,70,851,54.753991676794044,311,6,0.6706168471202758,1,FPS,Europe,Aggressive,0
285,75,544,41.7731841750682,842,4,0.16768244033183166,10,FPS,Asia,Aggressive,1
242,53,130,40.365255444079,675,9,0.0007480543662117256,2,BattleRoyale,Asia,Balanced,0
159,62,742,87.04558953126357,784,3,0.580675655338526,7,FPS,Europe,Balanced,1
262,53,927,94.35345931975178,459,7,0.4146394202682586,11,FPS,Europe,Balanced,1
147,57,186,59.17227258069728,342,4,0.6927175234895225,3,BattleRoyale,NA,Defensive,0
299,93,92,93.65329659878137,968,1,0.03668960049463832,8,BattleRoyale,NA,Defensive,1
122,77,436,60.78664983096512,469,7,0.16567676242478013,11,FPS,NA,Defensive,1
329,66,882,59.426818073115044,376,5,0.036110415883853886,3,BattleRoyale,Europe,Balanced,0
304,61,522,47.45567402192348,298,6,0.029895623718651954,7,FPS,NA,Aggressive,0
249,81,459,66.88531674100113,847,4,0.728813047433767,6,FPS,Europe,Aggressive,0
186,66,64,55.38691090451748,333,9,0.4114790944038347,8,FPS,NA,Balanced,1
150,88,654,86.36168853617181,875,6,0.85705464305467,0,FPS,NA,Aggressive,1
193,54,1102,91.86107733175264,469,4,0.3360726251487598,1,FPS,Europe,Aggressive,0
335,53,1156,76.371546306426,941,6,0.7178252613766938,4,BattleRoyale,NA,Balanced,0
188,76,480,58.448641516027266,1017,9,0.7273729952073992,8,BattleRoyale,NA,Balanced,1
165,64,802,53.79085701463569,201,5,0.5105606242202066,9,BattleRoyale,NA,Defensive,1
164,69,339,93.1434230763538,426,2,0.9198616693160798,3,FPS,NA,Defensive,0
220,74,227,74.19151044680271,963,8,0.127980233668189,5,BattleRoyale,Asia,Defensive,1
278,53,954,70.73881460562185,964,3,0.4934896396002898,7,MOBA,NA,Balanced,0
200,62,506,30.03754643457559,692,5,0.8312548497329565,2,FPS,Asia,Balanced,0
189,67,976,94.06249856302401,1161,8,0.4007032889309663,10,MOBA,Asia,Aggressive,1
300,56,873,51.9609974782868,1183,1,0.7267297330010777,3,FPS,Asia,Balanced,0
287,59,141,62.65880061707926,482,5,0.41679755364261994,8,MOBA,Europe,Defensive,0
313,95,374,40.74518201676008,484,5,0.031236800280413868,5,FPS,Europe,Aggressive,0
338,77,1169,92.73851864254664,599,8,0.2518124930795117,4,BattleRoyale,NA,Balanced,0
216,63,432,87.36524598611052,891,2,0.4601086085727244,5,BattleRoyale,Europe,Balanced,0
167,88,915,55.73032753044383,769,4,0.7458659139695771,6,BattleRoyale,NA,Balanced,1
247,65,884,81.82349990258044,772,2,0.02691467359769628,3,FPS,Asia,Balanced,0
197,65,151,94.81078916802637,1099,6,0.15964365798059155,3,FPS,Asia,Aggressive,1
323,84,500,86.62151020451026,885,3,0.3024233417882837,3,MOBA,NA,Balanced,0
159,63,912,36.67869876308044,310,9,0.6216875589169318,6,BattleRoyale,Europe,Balanced,1
259,54,977,35.17125347323499,436,7,0.4451347235495313,3,MOBA,Asia,Balanced,0
217,93,684,52.441584089827344,1097,6,0.20550544022607375,11,BattleRoyale,NA,Balanced,1
157,94,895,61.7731962565386,943,8,0.6202038666902162,8,MOBA,Europe,Aggressive,1
174,80,629,45.161581300107585,481,1,0.7320524060288579,8,MOBA,Asia,Balanced,0
208,67,988,40.29239969607914,490,9,0.1509092604883251,4,MOBA,Asia,Aggressive,1
274,55,80,45.06273744988616,797,7,0.08500001108456223,11,MOBA,NA,Aggressive,1
332,62,358,92.25452052702946,731,1,0.9575027759451347,10,BattleRoyale,Asia,Aggressive,0
280,90,1121,82.62899248026591,724,8,0.7989069986749503,4,FPS,Europe,Balanced,1
286,71,381,40.09074949319402,515,9,0.5532464512273557,3,FPS,Asia,Aggressive,1
241,90,1036,57.92222473801868,479,5,0.5513950163126639,6,MOBA,NA,Balanced,0
171,59,1084,84.86702231843921,556,1,0.8378272870565254,6,FPS,NA,Aggressive,0
340,80,920,47.7569361283511,1093,6,0.5829248210136897,4,FPS,Asia,Balanced,0
202,53,564,63.893256503024396,255,1,0.9645099410218493,1,BattleRoyale,Asia,Balanced,0
232,86,869,48.75648061835611,729,2,0.7501759232738217,4,MOBA,Asia,Aggressive,0
249,70,629,90.37571754593046,1021,8,0.8941572801103491,0,BattleRoyale,Asia,Defensive,1
292,88,539,63.23124264814826,497,5,0.474235212611155,0,BattleRoyale,Asia,Aggressive,0
194,87,167,50.0131618933371,440,9,0.36769603764824976,11,MOBA,Asia,Balanced,1
322,81,177,77.92446920275633,749,4,0.5345001974209931,2,MOBA,Asia,Balanced,0
168,80,949,45.33372443039625,496,1,0.8690372774093543,0,FPS,Asia,Aggressive,0
224,62,357,46.642844500545145,508,4,0.9681634849332993,1,BattleRoyale,Europe,Defensive,0
122,54,635,90.1812349275202,1190,5,0.7258507725096951,10,FPS,Europe,Aggressive,1
151,77,945,87.92822955216653,789,1,0.17190460026637377,4,BattleRoyale,NA,Aggressive,1
279,54,387,41.39557160770724,458,5,0.873618599028565,6,FPS,Europe,Balanced,0
297,70,797,36.47799963367121,864,3,0.8550772245655652,11,FPS,Europe,Balanced,0
135,94,640,87.18572979130695,1001,4,0.721906642574021,2,FPS,NA,Balanced,1
293,54,89,58.0667842677216,395,6,0.5427826783571292,5,MOBA,Europe,Defensive,0
254,88,844,80.06871273792947,279,4,0.5450675808232593,9,MOBA,NA,Balanced,1
204,61,702,52.68229791508169,570,9,0.7609412710782708,10,FPS,Europe,Defensive,1
270,93,275,34.01975681596777,688,3,0.5493478715134561,4,MOBA,NA,Aggressive,0
256,58,950,38.0226402520382,703,9,0.36239832880072376,4,MOBA,NA,Balanced,0
265,53,241,60.27970382963533,713,7,0.894021608364177,9,MOBA,Asia,Balanced,0
151,80,832,78.37833796252448,749,9,0.023938230772791003,9,FPS,Europe,Balanced,1
319,88,739,89.27213508459866,349,3,0.5226884124867606,6,BattleRoyale,Asia,Balanced,0
162,57,58,50.190779795382554,438,4,0.4881167721209043,0,FPS,Asia,Balanced,0
193,79,861,57.393324886430136,968,3,0.3321438806037683,4,FPS,Asia,Aggressive,0
211,67,826,76.33687155318162,384,1,0.19840834400531515,1,MOBA,NA,Aggressive,0
221,86,786,74.91283768247112,469,8,0.35234019775949876,2,FPS,NA,Balanced,1
279,92,159,80.78058900058126,963,5,0.6500985810728619,7,BattleRoyale,NA,Balanced,0
178,68,380,78.63990468601074,710,1,0.29807484191896916,2,FPS,Asia,Aggressive,0
192,59,227,64.325512111116,327,6,0.48666140878630426,2,FPS,NA,Defensive,0
286,68,93,79.19277270398652,711,1,0.5434350205560893,0,MOBA,Asia,Balanced,0
297,50,609,59.061467919880144,857,5,0.3590711518373477,7,FPS,Asia,Defensive,0
248,81,393,80.70474057117966,682,1,0.4363108476199269,1,MOBA,Asia,Balanced,0
151,83,220,59.91224051440556,779,7,0.6153635326797158,7,BattleRoyale,Europe,Aggressive,1
143,91,832,37.203993443590456,308,8,0.21004262112020078,6,BattleRoyale,NA,Balanced,1
216,64,1104,82.62380301030498,778,5,0.4867313051872342,4,FPS,Europe,Defensive,0
127,91,585,40.279727553630785,489,5,0.5323709467765719,0,FPS,Asia,Aggressive,1
120,55,863,65.35048287261043,248,1,0.8272050542726547,4,FPS,Asia,Balanced,0
179,62,511,77.65539325406814,689,8,0.2772711760591342,1,FPS,Europe,Balanced,1
278,60,1026,70.96292202192726,1185,9,0.803735656738949,3,BattleRoyale,Asia,Balanced,0
339,78,897,66.45508948139114,345,4,0.6883727143493952,6,BattleRoyale,Asia,Aggressive,0
347,82,958,93.49110258391497,266,3,0.8381313897297565,0,FPS,NA,Balanced,0
296,55,190,47.148654917883434,288,9,0.7012113458555712,0,FPS,Europe,Defensive,0
268,86,364,62.57541546195033,912,5,0.22361854381397983,9,MOBA,Europe,Balanced,1
312,94,928,78.30382133861713,751,3,0.5420056501902587,6,BattleRoyale,Europe,Aggressive,0
179,78,62,93.74182949390632,449,4,0.8124516398057539,10,MOBA,Europe,Balanced,1
122,83,93,45.37726397674831,630,5,0.46147422620219813,1,FPS,Europe,Aggressive,1
318,81,900,32.20993926381311,1164,6,0.693577865913734,11,MOBA,Asia,Balanced,1
282,99,624,82.50456405493162,727,4,0.587524546815935,0,MOBA,NA,Balanced,0
232,68,266,71.93718267113462,228,9,0.3879656247380371,4,FPS,Europe,Balanced,1
297,53,186,59.03430288982492,1026,4,0.37823667835158137,1,FPS,NA,Balanced,0
197,66,570,89.35369993704558,844,8,0.2859671885786327,5,MOBA,Asia,Balanced,1
229,97,306,93.56966313263612,1076,3,0.014349701162401085,4,BattleRoyale,Europe,Aggressive,1
148,71,922,54.245843924686426,224,4,0.3460129693732452,3,FPS,Europe,Defensive,1
252,91,917,57.49092841429571,1193,6,0.8135480708830332,8,FPS,Asia,Aggressive,1
310,78,834,66.42826505379558,820,7,0.8235599990418638,9,FPS,Europe,Aggressive,1
167,75,719,55.099378768611075,1183,9,0.347746566473634,10,BattleRoyale,Europe,Balanced,1
268,53,662,58.873079981340354,1104,9,0.5268405498401809,5,FPS,NA,Balanced,1
265,90,58,45.31105650220613,511,6,0.6588088691848945,5,FPS,Asia,Aggressive,0
159,71,488,84.2798516182628,970,5,0.33877390392412854,11,BattleRoyale,Europe,Balanced,1
334,56,207,58.95592318123278,450,3,0.44389538066120915,7,FPS,NA,Balanced,0
202,69,1137,88.81611561113995,342,6,0.587601316393955,3,MOBA,NA,Aggressive,1
343,52,112,83.38988424360491,802,8,0.28757463928033367,8,FPS,NA,Balanced,1
207,50,147,62.2742793348428,919,6,0.41068272362530667,1,FPS,Asia,Defensive,0
134,66,166,43.06701824288269,245,8,0.09167612893957766,7,FPS,Asia,Aggressive,1
136,77,759,30.94400042389249,249,5,0.8764578404751227,5,BattleRoyale,Asia,Balanced,1
265,66,832,48.17468640991516,919,7,0.6971704278792934,6,FPS,Asia,Aggressive,1
255,86,434,82.72080667701002,424,2,0.4446202538058255,9,FPS,Asia,Aggressive,1
181,67,382,66.01826642890836,886,2,0.18886820512104885,8,BattleRoyale,NA,Aggressive,1
191,69,815,80.05883077694341,814,1,0.5353711565394164,0,FPS,Europe,Defensive,0
155,56,687,36.4441832858607,1060,8,0.622356059016662,3,FPS,Asia,Balanced,1
232,99,938,79.01880771075504,992,6,0.6469008555585122,9,MOBA,Europe,Defensive,1
312,58,865,94.11722747153482,1045,3,0.4458058444046654,4,MOBA,NA,Defensive,0
269,81,845,31.702032082058896,1166,2,0.22730935001197328,3,BattleRoyale,Asia,Aggressive,0
213,51,140,38.676202762726135,600,1,0.11988485814120897,5,BattleRoyale,Europe,Aggressive,0
278,61,667,85.52870203420912,409,3,0.8120252936529948,3,MOBA,Asia,Balanced,0
193,69,1135,54.79801283416169,844,4,0.20283355603887443,2,FPS,Europe,Aggressive,0
305,83,803,50.90186519808822,543,5,0.673876169839783,8,BattleRoyale,Europe,Balanced,0
165,70,818,85.22385866441438,689,6,0.4809275518626509,8,MOBA,Asia,Balanced,1
304,73,637,87.24100398476844,356,3,0.909668149602619,9,BattleRoyale,Europe,Balanced,0
232,85,274,94.5216177495727,699,8,0.38712674815513515,7,FPS,NA,Aggressive,1
257,65,1049,46.28762377659166,1002,1,0.7418537696097405,9,BattleRoyale,Europe,Aggressive,0
249,79,1061,67.63119856189377,1034,6,0.7212172610331398,11,MOBA,Asia,Balanced,1
268,53,927,36.42930666994162,790,1,0.8600725117714014,11,FPS,Asia,Defensive,0
136,96,1158,62.77378438418939,674,3,0.8282292919711847,9,FPS,Asia,Defensive,1
263,95,1184,84.48866442819316,629,3,0.09803944567346456,8,FPS,Asia,Defensive,0
226,98,952,51.633352992440265,991,7,0.9981313650520367,3,BattleRoyale,Asia,Aggressive,0
338,79,562,63.306892604449565,773,5,0.28030442436076863,0,MOBA,Asia,Defensive,0
241,96,1069,73.30542922654739,367,8,0.8703041236587075,4,FPS,Asia,Balanced,1
155,74,974,34.64605832279231,1179,4,0.07586903440014103,7,MOBA,Asia,Aggressive,1
314,59,641,48.73483535263585,707,3,0.9684292183173087,11,BattleRoyale,Europe,Aggressive,0
139,91,119,53.87108869946911,708,7,0.4428303301952796,2,FPS,Asia,Defensive,1
189,71,1129,89.53551364591691,308,6,0.2306355667054094,11,MOBA,NA,Aggressive,1
197,88,489,75.21785333045364,1048,8,0.14551585577115222,5,MOBA,NA,Balanced,1
186,60,1045,70.46461608169098,310,1,0.8496685025522435,4,MOBA,Asia,Balanced,0
344,97,755,45.61576732346076,903,8,0.011707345349151632,7,FPS,Europe,Balanced,1
158,61,309,85.4955316353274,1133,3,0.4040060977755884,8,BattleRoyale,NA,Defensive,1
151,99,1171,44.69258052375775,1059,6,0.778003397382812,8,FPS,NA,Aggressive,1
131,60,84,80.04699702757227,559,3,0.9721860527049484,5,BattleRoyale,NA,Balanced,1
334,99,1150,47.74531803226677,478,8,0.8079970604796162,11,MOBA,NA,Aggressive,0
183,81,839,91.59960599477098,766,1,0.089107409084063,6,MOBA,Asia,Aggressive,1
312,52,203,33.48232068410991,449,9,0.3731321918966263,5,MOBA,Europe,Balanced,0
141,54,113,37.2810237571627,480,6,0.347843131798229,4,FPS,Europe,Aggressive,0
163,63,696,88.05243560112572,949,4,0.3629186641615769,11,FPS,Europe,Defensive,1
121,96,337,40.75059967578697,666,2,0.8637959577643353,3,FPS,Europe,Aggressive,0
262,95,529,68.11188249076493,880,7,0.14240227007162776,6,FPS,NA,Aggressive,1
202,74,61,53.340207068711024,979,3,0.8614165372161281,11,FPS,Europe,Aggressive,1
303,75,821,67.55252885799757,704,3,0.26809769110489234,9,FPS,Europe,Defensive,0
283,56,358,69.88876048760429,500,1,0.21539175194827753,2,BattleRoyale,Asia,Balanced,0
258,83,630,60.82083416525606,226,6,0.4379435852595648,3,FPS,NA,Balanced,0
346,69,569,62.304524145757625,1145,7,0.8888755507621002,10,FPS,Asia,Balanced,0
242,79,511,77.93148308524995,710,3,0.9974484244671077,8,FPS,Europe,Aggressive,0
297,67,975,41.87699771568829,880,9,0.5023344079594855,9,MOBA,Asia,Aggressive,0
126,90,372,75.52932077180256,1176,4,0.3885393249300232,10,MOBA,Europe,Aggressive,1
130,93,614,32.03144433131131,904,7,0.7699039325977377,9,BattleRoyale,Asia,Balanced,1
294,51,590,81.25379026192051,857,7,0.5169997682525851,7,MOBA,Europe,Defensive,0
177,88,1072,56.385000407536054,230,5,0.6627824354377371,6,MOBA,NA,Defensive,0
274,62,261,74.38144285240702,712,3,0.18480837813184636,9,MOBA,Asia,Aggressive,0
237,68,706,39.686790685081945,779,7,0.6517189759090924,4,BattleRoyale,Asia,Defensive,0
230,66,62,92.53671931110485,414,5,0.268581629897351,9,FPS,Asia,Aggressive,1
262,60,70,89.94656123523718,562,9,0.2624840982406511,1,FPS,Europe,Aggressive,0
127,51,384,86.91674006422804,386,5,0.9294367105141451,0,FPS,Asia,Aggressive,0
183,78,708,83.03510653522048,1056,4,0.49678132310280354,7,BattleRoyale,Europe,Defensive,1
341,68,603,78.78946402077257,756,4,0.20600727152328258,3,MOBA,NA,Aggressive,0
278,98,320,31.33407994228875,1037,3,0.8789239441860193,6,FPS,Asia,Balanced,0
226,53,1124,60.48683688576535,690,6,0.4918910658558717,0,BattleRoyale,Asia,Balanced,0
293,85,639,43.57451971426276,338,4,0.013953589819448275,4,FPS,NA,Balanced,0
208,73,485,34.78870389298928,563,6,0.42262177434897263,1,FPS,Asia,Balanced,0
164,91,86,75.30537882469883,844,9,0.8163904755353617,7,FPS,NA,Balanced,1
320,94,253,94.52346808473027,906,5,0.16371003136477613,1,MOBA,Asia,Aggressive,1
304,98,65,93.21430961023577,229,8,0.40311734803748456,8,BattleRoyale,NA,Aggressive,1
240,75,303,55.48424866241221,492,9,0.6981061464619615,4,BattleRoyale,Europe,Aggressive,1
337,87,1132,44.900818484283384,510,3,0.49112000616157425,0,MOBA,Europe,Balanced,0
151,74,361,69.20497940257707,665,7,0.7411729625441985,0,BattleRoyale,NA,Aggressive,0
161,98,802,38.81922491013628,585,2,0.21789604646663008,11,FPS,Asia,Aggressive,1
226,97,851,83.1641015676812,983,9,0.8509353583076054,6,FPS,NA,Balanced,1
208,54,407,88.21663755552981,1089,2,0.3679778814690964,0,MOBA,NA,Defensive,0
198,51,463,69.81110884075447,625,9,0.3168508213903495,5,FPS,NA,Balanced,1
177,57,76,87.42701087192225,982,3,0.4017338371884869,0,BattleRoyale,Asia,Defensive,0
347,69,134,43.14124575432311,1095,7,0.425954714288619,2,BattleRoyale,Europe,Balanced,0
199,77,775,87.06577366112208,1074,1,0.9175538848377042,11,MOBA,Europe,Aggressive,1
130,59,1148,50.792315744358014,364,6,0.9834258906452725,10,MOBA,Asia,Balanced,1
281,77,149,63.250508528470384,972,8,0.29593613255044826,3,BattleRoyale,Asia,Aggressive,1
194,69,865,89.93828277873965,258,5,0.21524835168123646,2,MOBA,Europe,Aggressive,0
247,58,584,62.79373019955421,646,2,0.19357572366526776,9,BattleRoyale,NA,Balanced,0
168,63,1009,82.06084453506281,886,6,0.6348582588988814,2,BattleRoyale,NA,Balanced,0
339,66,642,43.93920810456536,967,9,0.9569472774100075,4,MOBA,Asia,Defensive,0
164,64,231,33.098182472861275,974,3,0.02254356078673192,6,MOBA,Europe,Aggressive,0
169,59,920,91.33035313176254,424,9,0.25296303531332187,6,MOBA,NA,Balanced,1
149,64,537,89.7440963004943,1036,5,0.8860342225265513,7,FPS,Asia,Aggressive,1
151,77,904,80.98636363157632,219,1,0.7196725464002272,8,BattleRoyale,Asia,Defensive,1
128,77,1038,62.25108614488266,393,4,0.2354854559803642,5,MOBA,Europe,Aggressive,1
232,68,757,45.027368547436666,1189,2,0.7634400923843859,2,FPS,NA,Balanced,0
320,98,1158,32.64587519886432,1041,5,0.19173776378458007,4,FPS,Asia,Defensive,0
207,99,522,85.73636776286438,935,5,0.9147863494709598,5,FPS,Asia,Defensive,1
156,87,326,88.24983014037271,489,3,0.01958459920219513,7,BattleRoyale,Asia,Aggressive,1
300,73,841,45.71968430061629,1130,9,0.5241696921404647,3,BattleRoyale,Asia,Aggressive,0
182,72,919,72.63107610220823,227,8,0.968461229318815,9,BattleRoyale,Asia,Aggressive,1
264,82,267,62.85162796046806,540,6,0.8794811753410398,5,FPS,Asia,Aggressive,0
253,84,751,61.960079012899484,406,8,0.8930729258317492,7,MOBA,NA,Aggressive,0
343,82,650,61.3466135623985,1088,3,0.131696495774708,2,BattleRoyale,Asia,Aggressive,0
162,57,843,63.31590008948426,891,1,0.8994224914088957,1,FPS,Europe,Defensive,0
324,93,140,34.270984298339926,832,6,0.39777100817208844,6,BattleRoyale,NA,Balanced,0
203,79,253,44.6357456257211,1055,1,0.4566181670203927,7,FPS,Asia,Defensive,0
315,97,50,45.345307352279946,1057,9,0.6593045918511844,1,MOBA,Europe,Defensive,0
196,60,184,56.090615993750475,691,2,0.8345021984643236,4,BattleRoyale,NA,Balanced,0
169,74,566,55.12480169547533,467,6,0.8396620991130371,7,BattleRoyale,NA,Balanced,0
181,85,679,93.7738515093426,977,6,0.747818326336386,1,BattleRoyale,NA,Aggressive,1
324,89,577,90.15907907523619,735,4,0.9860337449525852,3,FPS,NA,Balanced,0
301,90,871,75.34814919065533,331,7,0.1074482659031133,4,FPS,Europe,Balanced,1
282,69,374,54.06515440345312,667,5,0.14098467834495498,0,FPS,Europe,Balanced,0
232,61,788,66.63755653663662,867,9,0.9442865696781798,7,MOBA,Asia,Balanced,1
317,50,323,61.13023452785687,582,1,0.5528292157369841,7,BattleRoyale,Europe,Balanced,0
200,87,1119,54.0209833042215,479,8,0.012322924293950432,10,FPS,Asia,Defensive,1
283,80,66,85.55330720649052,753,7,0.6183391415158783,5,FPS,NA,Aggressive,0
188,80,183,80.27537450934196,712,8,0.4634127410116219,10,MOBA,Europe,Aggressive,1
146,61,341,76.40484391467128,1173,8,0.9567711584798064,8,FPS,NA,Aggressive,1
293,80,330,54.14671844886285,541,1,0.829162946984268,4,FPS,NA,Aggressive,0
137,75,267,56.23225586965846,718,7,0.542972420806291,3,BattleRoyale,Europe,Balanced,1
171,82,269,53.435935861921266,701,7,0.8495514988593511,7,FPS,Europe,Aggressive,1
288,69,587,74.72615416751563,1078,6,0.47382757898061,5,MOBA,Asia,Defensive,0
205,83,1085,77.85913119708705,733,4,0.989762763335454,0,BattleRoyale,Europe,Aggressive,0
316,56,191,82.55882703427413,836,4,0.8572922471262339,2,MOBA,Europe,Aggressive,0
330,69,879,66.84329073608197,670,4,0.9037872797433367,5,BattleRoyale,Europe,Balanced,0
345,99,753,49.315796754046815,729,7,0.044417432201709905,8,BattleRoyale,NA,Aggressive,1
123,76,698,82.07185637558408,440,3,0.6773503409177384,1,BattleRoyale,Europe,Defensive,0
311,80,941,70.44320636186394,774,5,0.8221738540461457,4,BattleRoyale,NA,Aggressive,0
198,50,754,92.61081092891902,962,7,0.38864177488503493,4,MOBA,NA,Aggressive,1
123,65,208,54.24164044864206,589,1,0.4230859123960623,11,MOBA,NA,Aggressive,1
169,60,69,40.62799046270305,331,8,0.8408883842769259,9,FPS,NA,Balanced,1
254,71,864,84.45851339156144,266,2,0.33464446441345985,10,MOBA,Asia,Balanced,1
206,54,1199,30.116212334110692,721,4,0.16615457398198585,11,BattleRoyale,Europe,Aggressive,1
341,51,585,40.38290730051696,448,5,0.8407325039295894,8,BattleRoyale,Asia,Aggressive,0
303,94,1043,69.58583277172656,1125,9,0.28099132592489207,7,FPS,NA,Balanced,1
