Creator_Experience_Years,Videos_Per_Month,Avg_Watch_Time_Min,Content_Quality_Score,Niche_Competition,Thumbnail_ClickRate,Upload_Consistency,Audience_Retention,Ad_CPM,Platform,Content_Type,Audience_Region,Monthly_Revenue
7,57,17.828465321003065,6,0.13346867794447803,1.3764385488902806,6,35.069484330583045,12.81404868132138,Instagram,Vlog,US,5784.47634457906
1,64,13.254152743186399,8,0.7045934878720902,3.5668095391300527,8,56.84717827145931,4.43580912071432,Twitch,Education,Europe,4306.979008769313
2,20,16.137671994347567,5,0.7537506529817078,11.140991162717985,3,40.20593997358753,13.66033180209511,YouTube,Gaming,Europe,5813.692500625208
7,41,8.167310884300083,4,0.42469725935954583,4.404733839679984,1,43.0483438447211,9.203060877130921,YouTube,Gaming,India,4750.530413101671
7,16,5.29207910725967,5,0.36115960401191916,10.86050033973289,4,57.405334157368564,4.656501954684145,YouTube,Vlog,Europe,4356.421511479522
4,74,1.9281785361060155,9,0.011610136228292434,15.531463359818849,4,36.900769794248596,9.401676554031244,YouTube,Gaming,US,6017.368084419754
6,43,5.997836756429769,4,0.7817776157767103,9.786982138214093,9,88.98812545254424,8.798419617194664,YouTube,Education,US,5462.998413341996
5,31,3.9690027384651128,7,0.7082093999879425,3.2295280898837064,8,30.86227246265304,12.339549643489185,YouTube,Gaming,Europe,5486.985396498836
0,17,14.468911773682727,1,0.07586581124697511,8.339382669078518,4,68.37690099475674,8.34977125120055,YouTube,Gaming,India,4155.8435622516645
1,53,1.0146145119251653,5,0.550370708921757,10.28518945665922,5,41.07215458661834,5.933431515180664,Instagram,Education,US,4251.217902204556
8,25,7.57154942781113,6,0.003747445589329601,10.003009862332814,2,90.3646485385146,6.485843093903674,Instagram,Education,US,5038.989673157887
4,11,21.26190562757446,8,0.2725744081891238,7.264767867287516,8,60.25447002478335,6.943840629394195,Twitch,Gaming,Europe,5128.843133168197
9,12,20.967769953323256,9,0.3497872818449296,5.910343440825033,8,73.9130363120986,6.966590504833045,Instagram,Gaming,Europe,5310.580796294077
1,45,7.335901664968387,4,0.896173281304938,1.426647828080864,2,40.36919306200843,14.880810387992678,YouTube,Vlog,Europe,5169.996333552215
9,46,11.984288499119266,4,0.27109262812976664,16.752919527474184,3,84.92807241519063,11.341042880514182,Twitch,Education,India,5675.828623052883
3,36,3.657363259245206,9,0.19932075226430124,8.196761780384584,1,85.5638455070611,12.046936956495815,Instagram,Gaming,Europe,5317.948094576439
11,25,3.7260976360500377,9,0.5679875686018726,6.847218787747636,9,93.5405433394063,12.033123737983754,Instagram,Vlog,US,5987.889482531555
8,55,1.751797379136347,4,0.2928914666315081,12.839725302622728,4,86.54591037847672,2.205775754631418,YouTube,Vlog,India,3928.301359851586
1,74,9.261730252827112,9,0.2749247156050183,14.479666232619902,8,56.22799536160101,3.9468318154055533,YouTube,Gaming,India,4390.829041902355
0,40,19.4531282620221,3,0.4185392787341933,11.528823614577407,1,80.38929267799799,3.5107050334587364,YouTube,Gaming,US,4247.867538147702
5,52,9.587758983105124,6,0.13889172930133287,4.8746364477775685,2,53.59968261934971,2.83870965621304,YouTube,Gaming,Europe,4404.70542144002
1,57,17.895010793240168,9,0.8110527044329303,17.767488179426703,8,59.49655103506334,1.0865192424133563,Twitch,Education,Europe,4528.16204909075
0,23,18.530493057113482,3,0.29936177024531807,9.052742046180194,5,85.19416462877389,9.567267702943013,Instagram,Education,US,4942.479992930634
0,63,23.014934255524206,8,0.6675901223935029,3.206827927993388,8,72.32656865363366,6.810511932213045,YouTube,Vlog,Europe,4996.984237435941
6,67,16.670934726531797,5,0.8219665143869657,6.329393607048106,8,73.86364951990802,3.4515587420382063,Instagram,Gaming,Europe,4445.492459057157
7,36,7.735172829178348,5,0.030260721726200535,6.904140510599327,3,25.576348907598483,8.859058438980899,YouTube,Gaming,Europe,5226.520276578307
7,28,16.251487898131266,3,0.6646150793006618,10.861493992705986,8,46.498013677934594,13.824384400418772,Instagram,Education,US,6180.6767925404
3,61,10.14907538688279,7,0.3285974797477498,4.297299964772117,8,73.56673366419537,10.889521880277243,Instagram,Gaming,India,5063.050024754133
10,7,11.241991663135678,5,0.1555223899555348,10.547895042531955,2,53.117584197246245,8.572310268473704,Instagram,Education,India,4571.406565645117
8,67,18.327096068850906,6,0.09468544654258015,3.1270393999379964,5,69.08694167690932,5.913155410310037,YouTube,Vlog,India,4605.9345989594285
5,8,7.29239844245884,2,0.014532708734608879,13.607269181035385,9,77.19063062888105,6.896039205761236,Instagram,Education,US,4620.4987793849905
6,55,23.42699701911719,2,0.33068031859161795,3.034766889448317,5,57.524719051637376,3.5841942598940393,Instagram,Education,Europe,4237.2373771177445
11,10,9.839357155258275,6,0.6356424632968085,4.162720137091473,6,61.23356049049128,11.439175094488759,YouTube,Education,US,5846.545433466833
8,54,7.351830217019686,5,0.1468528917188442,5.811914318788647,6,83.59449370562662,6.193049153230487,Instagram,Gaming,India,4379.329158146371
2,19,24.6617619840876,9,0.10685632252003696,7.560107045390821,6,41.19375028525898,12.989762662417258,Twitch,Gaming,India,5498.381486039704
2,39,15.749960843744544,3,0.06110139168062634,13.597861344904025,9,54.79189241600834,9.651411905624036,Twitch,Gaming,India,4942.559555930508
5,10,10.942814473500324,1,0.8190163027173107,17.611900462569732,1,62.71434429580083,5.793053831311308,Instagram,Gaming,US,4251.706085813595
5,13,20.030062881509288,7,0.175053645326531,2.5322193675355154,8,44.356503629219176,12.774676731624064,Twitch,Gaming,India,5478.830695001208
8,27,21.301874536849457,8,0.7926676718576748,13.213235996332926,1,37.496112681732505,2.536863048094465,YouTube,Education,India,4279.6298023261625
10,75,7.852129689213061,2,0.8998466925128592,11.136204943907222,4,66.59703701533559,4.262848828459777,YouTube,Education,Europe,4738.217120986752
2,1,11.31035512573237,4,0.025889518208737305,8.38973736240237,1,41.28829517113104,4.987495777378396,YouTube,Education,US,3822.7517060643086
10,35,22.700132276331082,4,0.5659451366598457,13.154191087476146,1,60.51391081252475,1.4293227349643778,Instagram,Education,US,4570.147668867248
7,41,3.6580323422904115,7,0.19145134596706082,13.486405541296662,2,25.181696750236966,3.4232754726931853,Twitch,Gaming,India,4078.092728433422
9,44,18.83626875930187,4,0.5577061676999271,4.202029831967593,1,46.33162711891734,5.883823076473221,YouTube,Education,India,4381.690096267252
7,14,8.855827180610653,1,0.9817608603090758,5.692306016338088,9,45.29489260694649,13.379388052996132,Instagram,Gaming,India,5098.186300566483
0,36,12.860413440877624,2,0.9962611446542283,15.033598789915178,8,37.54863916463042,5.12239456335476,Instagram,Gaming,India,3665.5777455590287
4,51,15.272300986834944,6,0.6172101830893094,8.455060817485567,4,72.53457695925087,11.078659952725165,YouTube,Vlog,Europe,5303.390168735862
3,62,8.984531527270224,8,0.1545418086781446,2.008821824792401,7,25.885798797289972,13.895764610980372,YouTube,Gaming,US,6269.51587353326
7,48,23.984990843233177,5,0.05931252711434909,10.021964983891344,2,65.1340599672416,7.1946542323092615,YouTube,Education,Europe,5374.960470063105
5,43,20.790188435538862,9,0.17778357063478867,11.261857922352736,3,86.69379169275905,3.4595652131291126,YouTube,Education,US,5164.4962613116495
11,49,5.525861418554246,9,0.36617872990122535,17.01769964531507,7,42.679452650588274,13.253073573797556,Instagram,Gaming,US,6939.316927456731
6,54,8.901392383062426,5,0.6766123579987902,16.39706613362874,2,34.15089726669687,5.918246159862708,Twitch,Gaming,Europe,4865.788011853984
6,55,16.190302483549722,5,0.2780123635518671,10.13978434596193,5,64.88994101251674,11.280656617795106,YouTube,Gaming,US,6248.640961945144
5,52,13.876843444363882,2,0.06390034568282787,11.500073949149453,5,53.42893401825518,2.7777719551635647,YouTube,Vlog,US,4479.786049303852
3,28,18.490394587528613,4,0.31123270385066315,11.420443247289848,6,45.966165737143555,13.674497453927696,YouTube,Gaming,US,6123.213383538554
4,9,24.586482026459755,8,0.7498542961991316,14.63956904938217,9,78.08734247052459,7.290716309588218,YouTube,Gaming,India,4865.498852806637
10,6,16.403301999807443,9,0.31628210350251085,13.101284913504871,3,57.390400965603064,3.2900177354944757,Instagram,Gaming,US,4605.463484509899
9,46,20.300857090244385,7,0.9196855862750933,6.673744705246156,1,78.76316282455551,0.5274806870843278,Instagram,Education,Europe,4067.7104604100323
9,5,17.511605793497107,1,0.6122694753345582,7.704282057478531,9,78.58091643475976,7.380306348149206,Twitch,Vlog,US,4681.918177301728
11,46,13.265785510889827,1,0.020760513777654976,9.775846874323681,9,28.508984669515083,9.139900213828176,YouTube,Vlog,India,5499.544700060829
6,6,13.94230312793817,2,0.5482756481049226,16.857500171900966,5,38.29805814372382,6.705338457590903,Instagram,Gaming,Europe,4817.5716973209655
10,20,17.632548519536464,1,0.6345479190289797,12.205451465369654,1,57.538600259867174,7.911359760649143,Twitch,Education,US,5402.173770096666
8,11,23.125975672435384,6,0.3187349159376104,16.02183474141003,5,38.70422642975237,3.549335359245176,Instagram,Education,Europe,4729.4178931243505
10,79,22.152964856952316,7,0.7563097918934129,8.010060515295326,5,55.35714607306288,8.539629390058732,YouTube,Education,US,6220.892009740151
2,37,22.410520872057514,1,0.7487147062414367,2.0725578544805203,4,57.74828425056153,1.9350300746911486,YouTube,Vlog,Europe,3310.954803270102
3,67,6.092506185491606,7,0.18620565918286824,6.894237686115763,5,35.203200035553536,5.123026402853674,YouTube,Education,Europe,4349.152158569398
1,57,13.09657528529579,4,0.4568881601294009,7.15249151552025,7,26.677838890600405,9.00001709728563,YouTube,Education,US,5211.734600382759
5,25,23.608636830850287,3,0.1739925876015842,1.37853609589144,3,71.06827422038336,1.167442695290999,YouTube,Vlog,US,3656.9180597004047
8,12,4.281610387243032,3,0.17026533261517307,5.015051243620746,6,68.38639925851983,4.291710011614294,YouTube,Vlog,US,4078.0802244044175
1,74,6.276713013715624,4,0.0745907333662269,5.604189773334229,4,50.535055591633125,6.805354636945198,YouTube,Vlog,US,4527.931207261219
7,28,12.21215481144354,9,0.5207875611260313,1.2798398344618347,8,33.51887584272099,7.926402509142029,YouTube,Education,India,4868.84858248802
5,11,5.423859707832525,8,0.2776505538851465,14.954357051299102,8,27.536152613209442,13.157899444680877,YouTube,Education,Europe,6090.728485182684
3,11,5.504063666636861,8,0.8261772755613215,14.61335617826204,7,70.32897183530515,4.228651789659151,Instagram,Gaming,India,3841.0964385830143
2,21,15.50540314027193,7,0.19910734655987727,5.393102141439754,8,84.36308906291703,13.05108456921633,YouTube,Vlog,Europe,5828.530768738843
4,22,19.251185704800672,1,0.20735247385976074,8.960101824339773,2,81.37502713722449,3.602219342493162,YouTube,Gaming,Europe,3962.57234773215
10,79,8.491552605614404,2,0.12502885411024178,17.45600583593504,4,67.78192383184134,1.453356569692787,Twitch,Vlog,US,4767.679286128366
9,48,3.2209631042233227,1,0.4292283090213549,17.32988888028383,2,28.504277678955482,11.620313629652035,Twitch,Vlog,Europe,5467.103747438653
6,28,2.7614798735665307,5,0.3310690234353305,1.9233634525376382,4,36.61484177562137,1.7272620743569782,YouTube,Education,Europe,3658.184612929158
9,30,3.949276627727305,7,0.9000767475837859,16.447111618965373,7,43.46794986995829,7.16933818239682,YouTube,Education,US,5626.17245463425
6,25,24.489981812206775,1,0.44238895722629756,7.0275877182499356,2,50.299603392891214,14.508842333301747,Instagram,Education,Europe,5703.399033266088
0,19,18.23338884526602,5,0.30125305979933326,4.9690741774366955,7,93.29887685976283,6.558715458851623,YouTube,Education,India,4145.377672957138
5,12,4.584937656550718,9,0.5359135662542469,8.557267893393913,3,70.8773693388289,0.5153967191509077,YouTube,Education,Europe,3846.569637827103
1,31,9.79811421936633,4,0.7699597903943195,16.5666512491053,8,86.82473383240469,13.67704237371647,YouTube,Education,Europe,5797.943546048384
3,49,11.239436313098174,8,0.10853870429302659,13.017158208208599,5,31.743841952745377,5.165176790461893,YouTube,Gaming,India,4665.705025937041
5,69,21.719691235585714,9,0.9004626394231616,6.790253134431456,5,27.102497493894386,7.096943186370235,Instagram,Education,US,5223.038099914927
8,13,18.453293997159275,6,0.12783068652291896,1.0485290781464467,8,34.104651915447256,4.761120869455141,Instagram,Vlog,Europe,4315.254058151944
8,59,12.001222511514547,3,0.5281378299754207,12.658677562055784,9,91.72023616051175,14.948207209606368,YouTube,Education,US,6845.176102706001
11,55,24.744011332152194,9,0.5094503950460998,15.449934229124164,7,86.81787549755524,5.648291150711726,YouTube,Gaming,India,5841.7279081889965
5,43,11.74427793404918,8,0.1020481201101121,1.5594332893884018,7,25.006259314347286,1.0249785543062286,Instagram,Gaming,India,3431.059896449039
4,55,19.617021185384406,3,0.49792635751638403,2.5088602509563724,4,40.93194541983083,4.108842169825349,Instagram,Vlog,Europe,3843.2841892994347
4,45,16.26597240282795,7,0.9777867971585836,5.769910811662934,4,28.72492013046473,2.957484827115611,YouTube,Vlog,India,3609.7509829146443
9,26,3.444746910337022,8,0.257876569543403,1.7894188657783063,8,51.00035878446383,13.98168726413679,YouTube,Gaming,US,6300.6848918736205
7,12,15.70842313888253,7,0.31669350125929596,7.265226583490458,4,87.49697419734724,6.479354907777063,Twitch,Gaming,US,4853.835961532823
7,36,21.297749477883784,6,0.6645521093781968,10.244960176794079,3,57.388016671441505,3.994197604422003,YouTube,Education,India,4635.044699225201
3,22,17.094265832412095,6,0.14366322131048237,10.83188042762302,4,48.75227473471895,12.687471109728756,YouTube,Gaming,India,5489.400861699675
4,77,15.75116810115098,4,0.9300376336981908,13.46399510785482,6,61.05169776812896,5.808825665739067,Twitch,Gaming,India,4581.028743664611
2,3,11.414589614631046,6,0.22320826723537746,17.931923937992337,2,79.21762342062111,3.0040842466526776,YouTube,Gaming,US,4070.7837649915195
2,26,2.84615599622171,5,0.7536537750066749,13.025446240621347,8,31.20293110910916,7.554771487808111,Instagram,Vlog,US,4818.1508643922
4,74,22.93092288065676,6,0.8221342864116931,6.542388016465936,8,80.11704021090702,2.950090001619363,YouTube,Gaming,Europe,4706.567916931884
3,40,8.746101677141368,9,0.9521364756304224,17.74856383664318,9,42.851965534308576,5.1964407760579645,YouTube,Education,Europe,5149.34299501757
1,38,15.545811887202927,7,0.952675823632001,16.0351588984782,7,73.7962752609958,12.120387495036749,YouTube,Gaming,India,5563.768104467053
3,79,8.770211535267835,4,0.47486567204065633,17.801429776412917,7,92.45653833197032,1.9685579456978084,Instagram,Vlog,Europe,4325.765619461342
3,5,14.87113373545358,9,0.6864532986066265,4.94001838164069,8,57.71930004233802,11.695274831327456,YouTube,Education,Europe,5403.099279346297
1,9,6.140537828488917,7,0.9092899948935457,17.36992310899202,8,26.092598835290914,3.4068638123192505,Instagram,Gaming,India,3429.9746876007516
2,62,4.034967556316186,8,0.4904800199814622,15.095455816818319,6,56.184803536119254,11.984694447684188,YouTube,Vlog,India,5321.349870705137
3,48,6.506546598601878,4,0.03748004908816838,9.440392616972469,6,55.204189160245704,2.752836224574082,YouTube,Education,India,3736.170985882722
3,7,6.106358419085717,5,0.6322358338844164,9.901812875812196,2,81.17284241463318,0.831488109210742,YouTube,Education,US,3366.0831985030113
5,63,16.009987968757176,3,0.8263877677387043,16.211104925372567,8,94.0363318526506,10.91041286192905,Twitch,Gaming,Europe,5844.695048660977
3,67,7.510957488784552,1,0.6143152467841703,11.435304520606753,1,94.75817305438592,11.746712372383822,Twitch,Vlog,India,4548.858530926356
9,31,22.204925041662054,2,0.6477672149915059,4.397142431973648,9,45.825472240644345,14.212546391308305,YouTube,Vlog,US,6443.827933052936
5,9,16.36540723493101,5,0.5930455802204533,16.73356156054443,4,87.97520647161707,9.541674379422238,Instagram,Vlog,Europe,4934.419243079563
8,37,8.234556815542778,3,0.595846806094238,10.260702337160847,2,25.24975924144461,5.883668744582012,Twitch,Education,India,4176.328844378022
4,32,7.497847557766698,3,0.5632270518201111,12.008692689015497,7,52.09515124982532,13.03198088079881,Instagram,Gaming,India,5224.424140201718
0,53,1.4479820765447453,7,0.13210297604004206,17.94479313155116,6,69.55287671909292,9.74127661377764,YouTube,Gaming,US,5797.651410704211
2,76,16.201157480379713,7,0.9953061255321328,13.908077727788173,2,92.54118141731028,13.787299602589297,Instagram,Vlog,India,5360.516404201903
6,12,6.270175363786045,1,0.7795809916032898,9.544544695518587,5,51.778962791851704,9.754380385422321,YouTube,Education,US,5014.0270318036255
7,52,5.494465809967455,6,0.15867380627711125,10.63386387836892,8,87.02019016580121,1.0255863459874381,Instagram,Education,US,4349.068252781189
2,7,4.899839994461855,7,0.7457847231920331,5.934628531293787,4,82.4670885652664,11.385261460726275,Instagram,Gaming,Europe,4858.637574451986
1,59,23.177999252613223,3,0.9065086285011251,5.701006384650826,2,29.664925405626292,4.534298690232411,YouTube,Gaming,Europe,4325.607536667058
0,29,3.3264753310410127,8,0.6119465827504684,6.855181230825095,9,37.76609227102315,5.380913971092655,YouTube,Vlog,India,3660.667432310309
11,79,14.488751721169471,3,0.29324048362760324,7.654860888397986,7,38.25079428961473,13.943338135389558,YouTube,Gaming,India,6334.952230759563
8,52,20.2767656996539,5,0.34534133781744825,2.846951029507719,6,61.117926839058974,10.907103027820508,Twitch,Vlog,US,5764.5504231910045
7,41,20.203603867789354,8,0.527743690093277,8.159719589307905,3,76.71691287507764,10.442015265463883,YouTube,Education,US,6130.931528725705
10,75,23.002863287699526,2,0.09634190148593869,10.44530145964479,1,77.25609419256463,1.9917015404627827,YouTube,Education,India,4494.363966404827
4,30,22.43610816072337,4,0.9819014642203048,13.656778732807823,1,72.20162016456925,9.126675346607442,Instagram,Gaming,India,4582.318461079871
4,27,10.309723613942461,2,0.2481917667279644,16.118203666653862,4,51.931600682525925,13.883497985109608,Twitch,Vlog,Europe,5461.5099919884215
3,6,18.852844288684082,3,0.34271382773309766,5.929724052068826,8,90.55608045048949,10.905452292209617,YouTube,Gaming,US,5302.328705630462
10,1,11.196122302566641,5,0.9171844493388475,12.77623066099509,4,36.37280676545279,4.541771612098859,YouTube,Education,US,4278.431873935456
10,43,1.8568055491820328,3,0.20709466945206545,12.522895101470171,4,32.09085901859305,8.50673672610864,Twitch,Gaming,Europe,5307.40438584009
11,22,20.787188396429,4,0.5794179160626833,17.814103648888214,8,90.46538440877592,4.077848260523915,Instagram,Vlog,India,4716.100539535055
3,29,19.380243147988327,6,0.1338325581213824,10.183883271133118,9,87.35885511562498,4.88957197026677,Instagram,Gaming,India,4413.412912768206
0,11,5.090767261547757,8,0.8008085308238664,13.11466247078044,7,43.52745448739474,2.6962014047259935,YouTube,Education,US,4078.962696091739
7,11,20.410955903521213,6,0.9153352416216003,7.905192181089046,8,70.15247819719389,11.559347545456259,Instagram,Gaming,India,5252.897429451742
5,20,6.597153519636841,1,0.18207904991359414,15.029934834969406,7,35.81133724122407,7.0117104298426804,Instagram,Education,US,4653.527982320269
3,2,4.15681915150935,1,0.988963236432509,15.333511455675954,3,59.61071753669939,6.043679632613531,Instagram,Gaming,India,3220.675589321
9,71,4.099895607236907,9,0.31299601746322236,12.972186946395873,2,39.53181291109518,10.699930357395992,YouTube,Vlog,US,6045.611266812985
11,22,1.543877340366623,4,0.0934403445176889,15.329369542527415,3,63.78821797993113,13.935341305501444,YouTube,Vlog,US,6209.608417162909
9,44,19.07120821320086,1,0.6760625444268431,6.662232910899597,3,30.24809415244182,13.706319157521627,YouTube,Gaming,India,5553.051415630189
11,69,3.2516401210983927,2,0.1237842511801075,7.7357275003858605,7,61.92024209067007,14.157037422445507,Instagram,Gaming,US,6359.630089344023
11,10,23.105349513346155,6,0.7153622970406286,16.966408437625653,5,85.37091071341956,5.978865193351016,YouTube,Education,US,5509.541881610584
8,2,24.707330228268773,9,0.7694951899246963,1.5776223991650924,9,28.678687387827374,8.018878423952483,Twitch,Education,Europe,4865.759210829492
4,45,2.3406257733195055,2,0.21505110634528934,14.169932419397679,2,66.46265384344201,14.930947302446505,YouTube,Education,Europe,5884.467447176951
8,73,11.759071930594558,9,0.13908057873477708,11.987851933704391,9,58.971553502229845,14.604909872819885,YouTube,Education,US,7167.190194512707
6,49,3.304024973688687,6,0.04838159410871279,7.588837379055887,5,41.68251812001486,10.90840684562592,Instagram,Vlog,US,5497.479885397177
7,73,6.913733815766304,4,0.6358351827274409,11.43422797528966,2,42.807018541593656,0.7748347563327427,Twitch,Gaming,US,4351.701577122493
10,44,16.16490655106371,8,0.30025843171867006,15.600875858869275,9,49.47720940296114,8.739778677332618,YouTube,Gaming,India,5930.61618912894
11,16,22.80821178071421,4,0.5888691058058725,17.572509458878766,8,34.53541359868227,6.594061213861008,YouTube,Gaming,India,5679.206467019696
7,74,7.091771114649554,9,0.8195968197126934,4.172567873088246,1,90.80144068840805,6.329213189921632,YouTube,Education,India,4610.268820759989
1,17,6.597818752044438,1,0.24129430281417696,8.734631950494178,2,38.21360507661236,6.277060877160437,YouTube,Education,Europe,3962.2505244601934
9,43,4.3569605809607,9,0.1197161992175263,9.729750423965081,6,62.19372729394409,14.527287740962256,Instagram,Education,India,6043.514216437566
6,76,20.2131070431843,8,0.9173220354730715,4.441305030675153,6,30.97343445656075,13.265504600243892,YouTube,Education,US,6398.399276481727
4,71,18.664485588182018,1,0.6392742814244603,15.262785569004627,9,72.53473941688206,14.122492011712064,Instagram,Vlog,Europe,5850.647877356121
10,68,10.491829545637918,5,0.13797649363982945,16.065778401169098,4,64.748578508126,14.496999412789233,YouTube,Gaming,US,6966.101327578462
8,33,8.695011603566343,2,0.060735307498112734,5.315527435439219,3,72.855036181255,7.350174548636966,Twitch,Education,India,4232.834231843949
2,75,12.907525181704806,5,0.4043694366454832,5.258844377750252,6,25.026574307926484,1.4906627106530443,Instagram,Education,India,3276.014203534667
11,26,11.017085374392241,1,0.48678046919999574,10.69700906511262,4,75.35448301775216,12.869880583397292,Instagram,Education,Europe,5641.98795550899
7,63,6.834155215792746,3,0.23228296355725742,3.442930658170097,6,79.59127538859418,9.452367535586198,Instagram,Gaming,India,4770.780569608923
8,13,24.425828974604805,6,0.9043400264169051,6.548962322499092,1,67.27828904712092,1.4403677803418113,YouTube,Education,US,4159.900602458674
10,79,5.211577353043538,6,0.13802321572551324,13.291439069351876,1,68.14380780778396,11.359787440687633,Instagram,Gaming,India,5825.062043725995
2,58,17.278174079122227,2,0.3599993032808845,7.797943324716,9,31.29367662543098,5.027562271747722,Twitch,Education,Europe,4655.206047422482
7,44,14.921823292294008,8,0.7960375515459389,7.079664093986209,7,58.855382375700174,5.515767143299278,YouTube,Education,US,5263.386774298613
3,6,5.611721904186991,5,0.6075582015104182,2.0701920430843224,4,49.32443641191267,10.63349068988647,Twitch,Vlog,US,4309.141658244014
8,57,16.99929466645868,7,0.049674561885660884,4.924869795685159,5,71.45994912182567,4.8629812943851425,Instagram,Education,US,4930.22239237395
10,59,11.717934729983028,4,0.6660790982049412,9.25091964200944,8,60.17492056100794,9.907921068028147,Instagram,Gaming,US,5802.256997588668
3,53,10.642633936461294,8,0.4372614712535555,11.13792590074424,3,78.994603832103,8.204961468796084,YouTube,Vlog,India,4789.9948404081815
0,77,14.65110573969299,7,0.17008097395919097,4.42175080046499,6,60.578015462860115,8.730810818854728,Instagram,Education,Europe,4831.384566983885
11,16,20.079174039862878,4,0.4653174265959007,5.958940859450435,8,65.00436348065719,14.956286351301017,YouTube,Gaming,India,6253.681904176331
2,48,20.350529525350897,6,0.9748812546369442,11.432853537079467,8,71.86397679125963,7.830869499529275,YouTube,Gaming,US,5342.2541149749595
10,11,10.696085693904338,6,0.6431241211435098,7.4783186188782516,1,34.18039758096223,6.733999587406284,Instagram,Education,India,4169.408405574512
5,19,23.634712699586963,8,0.8371705498957741,12.650640678854755,5,67.38351047059558,14.637871009629617,Twitch,Gaming,US,6492.898967478137
3,32,13.019517291929006,6,0.693962656205163,2.5006693482104287,7,77.80038977066508,12.296497743567185,Instagram,Vlog,India,4794.279366904792
10,5,6.469817194535008,2,0.643466811266796,16.943421824689402,5,69.45359381183272,5.545618674424341,YouTube,Education,India,4222.270962254925
10,74,18.01765463825847,7,0.5265831224585639,15.41940572005346,4,82.55459647585477,14.39779173501999,YouTube,Education,India,6618.437789471532
10,66,11.089188117288543,6,0.6021952460052774,4.117717055575355,8,72.42702077712497,0.5208183498281377,Instagram,Education,US,4578.444581169356
1,48,20.484179061853602,5,0.41265244931062794,11.078786552930287,8,63.71298894523878,7.493885960031632,YouTube,Education,Europe,5242.929964893285
1,26,16.074733649256405,6,0.6114074409301913,11.149438834803131,4,26.290263238407135,10.915392520296628,YouTube,Education,India,5004.912615758706
9,68,23.589277667061282,6,0.2636570319511069,14.761349919989089,9,88.89402966225722,6.753380849485374,Instagram,Education,India,5358.768774970603
3,41,4.74773647911736,4,0.9610002092079404,12.7269203651304,3,48.441795051071104,1.77701359486695,Twitch,Education,India,3433.373639340975
3,34,12.20703601491103,9,0.38264107605448683,9.112808142733922,7,70.54453306260106,7.954436449708526,Twitch,Education,Europe,5267.230682492427
2,21,4.46212871614758,2,0.06822952604565002,17.72624017504276,3,80.40223221911037,2.6310252376763668,Instagram,Vlog,Europe,3671.750317432044
1,77,5.509818425019132,2,0.09817465370552814,5.189659425446867,3,66.45619641147631,11.251321074530345,Twitch,Education,US,5075.750161689149
2,68,24.496788145698126,1,0.6333891012452374,17.67681520385938,8,53.1622004351209,5.087332603209123,Instagram,Education,Europe,4997.892703667298
7,25,3.7919161108300923,7,0.7729131691739964,2.752321314337937,6,56.98521272600678,6.079480369571559,YouTube,Vlog,India,3897.636886685636
2,16,4.19497051134762,1,0.7228231987994849,2.8993004887058524,4,71.02761848939488,7.088033293275449,YouTube,Gaming,Europe,4038.2035426390376
8,55,23.29432857559261,1,0.9966386934584694,2.1006614940150934,2,89.10482800552786,11.133612556445145,YouTube,Gaming,US,5866.031510104298
0,67,2.3225614018829184,6,0.4526546050351292,11.56446569460776,3,73.68820270448087,2.971499803855465,Instagram,Vlog,US,3789.7688250159063
0,68,4.431215618174008,8,0.4240757918969872,3.5891805896158315,9,31.758578061635777,7.858294434680327,Twitch,Gaming,US,4914.9621845838865
8,29,10.093626638307907,6,0.5086136222842488,9.084956930570184,2,89.04413453570058,1.0814163804792574,YouTube,Education,US,4411.449888673861
8,38,7.8765636340169545,6,0.45457857189193096,10.547534567742003,4,79.63797024452465,13.409782296848544,YouTube,Education,India,5847.199946144115
8,11,11.20810310649495,6,0.10941562878789746,15.586249859515997,5,66.22319065059777,9.813630928394002,YouTube,Gaming,India,5520.436026235048
4,78,3.9386707021387997,7,0.4900405806403827,1.2987296037396223,4,45.47790796894256,9.07032521834851,Instagram,Education,India,4186.1241145252025
6,40,12.768272155723686,9,0.8113685165233294,6.700984604114803,6,75.55561423964676,4.825320592915461,Twitch,Vlog,India,4434.167492168088
2,31,24.702798728575747,8,0.7898083422868766,11.005231842847177,1,33.66962694742402,10.814622413832826,YouTube,Gaming,India,5253.267638784164
4,11,11.068521661513362,6,0.5192912324008336,10.639132970627845,4,44.07497153943088,10.840480829783518,Instagram,Education,India,4725.374602562885
8,56,4.586628286980018,7,0.9026961396076104,9.898357178842442,4,62.51862166157291,4.6171567765524175,YouTube,Gaming,India,4624.542395659017
9,3,8.918206237531292,1,0.5153005278780638,11.185542068544962,7,87.62186693843893,4.005561934264932,Instagram,Vlog,US,3785.1298331077564
10,25,19.871067292836837,3,0.8354388995925061,9.76205162791893,7,76.12653385443772,2.619258045457413,Twitch,Education,US,4613.839664904015
7,70,20.14722057100363,7,0.8493859292299287,14.766854190753008,1,34.02496022185986,13.746905990074756,YouTube,Vlog,India,6184.25945712406
10,10,19.9609357804122,1,0.971581116588317,9.648880449156728,3,56.117778235122344,12.350236300151307,Instagram,Gaming,Europe,5319.333594837525
0,23,7.413179979934879,6,0.454534697702753,16.088335809838522,3,48.75921749195357,13.720715930301482,YouTube,Gaming,Europe,5629.365244873147
